rulpezli	rul·pezli	xrula pezli	flower + leaf	flower petal	$p_1$ is a petal on plant $p_2=x_2$.
roksodna	rok·sodna	rokci sodna	rock + sodium	Li	$s_1=r_1$ is a quantity of/contains/is made of lithium [Li].
pengri	pen·gri	penmi girzu	meet + group	group meeting	$g_1$ is a group meeting showing common property $g_2$ at/in location $p_3$.
re'azda	re'a·zda	remna zdani	human + nest	house	$z_1$ is a house for human being $z_2=r_1$.
zukyde'a	zuky·de'a	zukte denpa	act + wait	hesitate	$z_1=d_1$ is hesitant/is reluctant/hesitates/lingers in employing means/taking action $z_2=d_4$ because of $z_3$, waiting until $d_2$ at state $d_3$
jadykevri'a	jady·kev·ri'a	jadni kevna rinka	adorn + cavity + cause	pierce	$r_1$ makes a decorative/piercing hole in $k_2=j_2$.
narcando	nar·cando	na cando	bridi negator + idle	in motion	$x_{1}$ in motion/active.
dagysfe	dagy·sfe	dargu sefta	road + surface	pavement	$s_1$ is pavement of road/highway $x_2=d_1$.
cicnyzilska	cicny·zil·ska	cicnydei zi'o skari	Thursday + nonexistent it + color	cyan	$x_1$ is the abstract color cyan
dudyxe'o	dudy·xe'o	dunda xendo	give + kind	generous	$x_1$ is generous to $x_2$ by giving $x_3$
filsampu	fil·sampu	frili sampu	easy + simple	easy	$s_1$=$f_1$ is simple/easy in property $s_2$ for $f_2$ under conditions $f_3$
jefygundei	jefy·gun·dei	jeftu gunka djedi	week + work + full day	weekday	$x_1$ is a weekday (typical working day of the week) of week $x_2$, according to culture/custom $x_3$
ba'usle	ba'u·sle	bacru selci	utter + cell	phone	$s_1$ (phone/speech sounds) is a segment of utterance/speech stream $s_2=b_2$.
balku'a	bal·ku'a	banli kumfa	great + room	Hall	$k_1$ is a Hall in structure $k_2$ surrounded by partitions/walls/ceiling/floor $k_3$ (mass/jo'u).
pojbregau	poj·bre·gau	spoja bredi gasnu	explode + ready + bring about	to arm	$g_1$ makes $b_1$ ready for explosion/detonation.
terpikta	ter·pikta	te pikta	3⇄1 + ticket	entitlement	$p_3$ (event/state) is a privilege entitled to $p_2$ guaranteed by $p_1$ under conditions $p_4$.
selme'u	sel·me'u	se mentu	2⇄1 + minute	duration	$x_2=m_1$ is $x_1=m_2$ minutes in duration by standard $x_3=m_3$.
likro'i	lik·ro'i	litki rokci	liquid + rock	lava or magma	$x_1=r_1=l_1$ is a quantity of lava/magma [liquid rock] of composition including $x_2=r_2=l_2$ from location $x_3=r_3$ under conditions $x_4=l_3$.
curfi'e	cur·fi'e	curnu finpe	worm + fish	eel	$c_1=f_1$ is an eel of species/breed $c_2=f_2$.
nuncnici	nun·cnici	nu cnici	event abstract + orderly	order	$n_1$ is order (state of being well arranged) of $c_1$ with orderliness $c_2$.
narkau	nar·kau	na kampu	bridi negator + common	not universal	$x_1$ (property) is not shared by everything among $x_2$ (plural)
firgai	fir·gai	flira gacri	face + cover	mask	$g_1$ is a mask covering the face of $g_2=f_2$.
narnonsmikemnonsmipi'i	nar·non·smi·kem·non·smi·pi'i	na no simsa ke no simsa pilji	bridi negator + 0 + similar + start grouping + 0 + similar + multiply	nonzero zero-divisor	$x1$ is a zero-divisor partnered with element(s) $x2$ in structure/ring $x3$, where neither $x1$ nor $x2$ is the zero(-like) element in $x3$
zdici'i	zdi·ci'i	zdile cinri	amusing + interesting		$x_1$ is entertaining and interesting to $x_2$
rikybauske	riky·bau·ske	rinka bangu saske	cause + language + lore	diachronic linguistics	$s_1$ is the diachronics/diachronic linguistics of $s_2=b_1$.
nanstici	nan·stici	snanu stici	south + west	southwest	$x_1$ is southwest of $x_2$ in frame of reference $x_3$.
befcaucreka	bef·cau·creka	betfu claxu creka	abdomen + lack + shirt	belly shirt	$cr_1=cl_1=b_2$ is a crop top t-shirt / blouse of material $cr_2$.
tolke'i	tol·ke'i	to'e kecti	polar opposite + pity	callous	$x_1$ is callous/implacable/heartless/merciless/ruthless towards $x_2$ (person) about $x_3$ (abstraction).
ronru'u	ron·ru'u	ropno rupnu	European + dollar	Euro	$ru_1=ro_1$ is $ru_2$ euros.
befyfomsle	befy·fom·sle	betfu fonmo selci	abdomen + foam + cell	abdominal cavity	$s_1$ is the abdominal cavity of $b_2$
sruta'u	sru·ta'u	sruri taxfu	surround + garment	scarf	$t_1=s_1$ is a scarf worn on body part $t_2=s_2$.
gaskre	gas·kre	ganse kerfa	feel + hair	hair	$k_1=g_3$ is a/are the whisker(s)/sensory hair(s) /vibrissa(e) attached to $k_2=g_1$ at body part $k_3$ for the detection of stimuli $g_2$ under conditions $g_4$.
xadni'idju	xad·ni'i·dju	xadni nibli sidju	body + necessitate + help	medial	$x_1$ is medial.
sedykrecau	sedy·kre·cau	stedu kerfa claxu	head + hair + lack	bald	$c_1=s_2=c_2$ is bald.
carmalga'e	car·mal·ga'e	carna mabla ganse	turn + bloody + feel	dizzy	$x_1$ feels dizzy
clabajykla	cla·bajy·kla	clani bajra klama	long + run + come	run a marathon	$k_1=b_1$ runs a marathon/long distance to destination $k_2$ from origin $k_3$ via route $k_4$.
relkucybu'i	rel·kucy·bu'i	re kruca bu	2 + cross + word to lerfu	double cross	$x_1$ is a number sign/hash/double cross symbol (#)
fegmli	feg·mli	fengu milxe	angry + mild	angry	$m_1=f_1$ is irritated/[mildly angry] at $f_2$ for $f_3$ (action/state/property)
nilzilcmi	nil·zil·cmi	ni zi'o cmima	amount abstract + nonexistent it + belong to	cardinality	$n_1$ is the cardinality of set $c_2$.
sorju'o	sor·ju'o	so'i djuno	many + know	knowledgable	$x_1$ is knowledgable about subject $x_2$ by epistomology $x_3$
gaxygle	gaxy·gle	ganxo gletu	anus + copulate	anal sex	$gl_1$ (giver) has anal sex with $gl_2=ga_2$ (receiver).
nelcymau	nelcy·mau	nelcymau zmadu	 + exceed		$z_1$, more than $z_2$, likes $n_2$ by amount $z_4$.
faurnu'o	faur·nu'o	fasnu nu'o	event + can but has not	can but has not	$x_1$ can happen but has not happened yet (unrealized potential)
darpi'ejvi	dar·pi'e·jvi	darno plipe jivna	far + jump + compete	long jump	$j_1=p_1$ long jumps with opponent(s) $j_2$ in contest/competition $j_3$ (event) for gain $j_4$.
larmuzga	lar·muzga	larcu muzga	art + museum	art gallery	$m_1$ is a gallery exhibiting $m_2$ at location $m_3$.
duvma'i	duv·ma'i	??? masti	??? + month	October	$x_1$ is October/tenth month of year $x_2$ in calendar $x_3$.
sorpa'a	sor·pa'a	so'i pacna	many + wish	hope	$p_1$ hopes for $p_2$ (event); $p_1$ hopes that $p_2$ happens.
pinxydja	pinxy·dja	pinxiia cidja	pi��ated + food	drinking water	$x_1$ is drinking water
farja'o	far·ja'o	farna jarco	direction + show	show direction	$j_1$ shows the direction of $f_2$ (object/event) to audience $j_3$, that direction being $f_1$
cistcika	cis·tcika	crisa tcika	summer + time of day	daylight saving time	$t_1$ (hours, minutes, seconds) is the daylight saving time of state/event $t_2$ on day $t_3$ at location $t_4=c_3$.
klami'e	kla·mi'e	klama minde	come + command	summon	$m_1$ summons $m_2=k_1$ to $k_2$ from $k_3$ via route $k_4$.
menseigauka'e	men·sei·gau·ka'e	menli sepli gasnu kakne	mind + apart + bring about + able		$x_1=k_1$ is able to distinguish between $x_2=ms_1$ and $x_3=ms_2$ under conditions $x_4=k_3$
sizyseltelkiknunselcpakezykezysminabmi	sizy·sel·tel·kik·nun·sel·cpa·kezy·kezy·smi·nabmi	si'o se stela ckiku nu se cpacu kei kei simsa nabmi	concept abstract + 2⇄1 + lock + key + event abstract + 2⇄1 + get + end abstraction + end abstraction + similar + problem	belocked key problem	$x_1$ is a paradoxical problem in which the key to solution can only be obtained by overcoming/solving the problem first
djaselcrepu	dja·sel·crepu	cidja se crepu	food + 2⇄1 + harvest	crop	$x_1=cr_2$ is a crop/harvest, harvested by $x_2=cr_1$, for use as food $x_3=ci_1$, to be eaten by $x_4=ci_2$.
nakcinse	nak·cinse	nakni cinse	male + sexual	androphile	$c_1$ is androphilous [sexually attracted to men] in situation $c_2$ by standard $c_4$.
ctiku'a	cti·ku'a	citka kumfa	eat + room	dining room	$k_1$ is a dining room in structure $k_2$ surrounded by partitions/walls/ceiling/floor $k_3$ (mass/jo'u).
filri'a	fil·ri'a	frili rinka	easy + cause	facilitate	$r_1$ [event/state] causes $f_1$ to be easy for $f_2$ under condition(s) $f_3$.
tsasmani	tsa·smani	tsali smani	strong + monkey	gorilla	$s_1$ is a gorilla of species/subspecies $s_2$.
termifckiku	ter·mif·ckiku	te mifra ckiku	3⇄1 + code + key	key	$m_1=c_1$ is a cryption key of $m_3$(cryption/cryptography algorithm)
cimsna	cim·sna	cilmo sance	moist + sound	liquid	$s_1$ is a liquid consonant with place of articulation $x_2$ and phonation $x_3$.
citsluni	cit·sluni	citno sluni	young + onion	green onion	$x_1$  is a scallion/green onions/spring onions/salad onions/green shallots/onions having hollow green leaves and lacking a fully developed root bulb (genus Allium) of species/variety $x_2$.
malglixlu	mal·gli·xlu	mabla glico xlura	bloody + English + influence	anglicism	$x_1=m_1=g_1=xl_3$ is an inappropriate anglicism made by $x_2=xl_2$, inappropriate according to $x_3=m_3$
djabeipre	dja·bei·pre	cidja bevri prenu	food + carry + people	waiter	$p_1=b_1$ is a waitress/waiter serving food $b_2=c_1$ to $x_3=c_2=b_3$.
sorska	sor·ska	so'i skari	many + color	colorful	$sk_1$ is/appears to be colorful/many-colored as perceived/seen by $sk_3$ under conditions $sk_4$.
duskemsezlacri	dus·kem·sez·lacri	dukse ke sevzi lacri	excess + start grouping + self + depend	overconfident	$d_1=s_2=l_1$ is overconfident [in $s_1=l_2$] to bring about/ensure/maintain $l_3$
jadyke'a	jady·ke'a	jadni kevna	adorn + cavity	piercing	$k_1$ is a decorative/piercing hole in $k_2=j_2$ for ornament $j_1$.
nalreldilcymu'o	nal·rel·dilcy·mu'o	na'e re dilcu mulno	scalar contrary + 2 + quotient + complete	odd	$x_1$ is an odd number (integer not divisible by 2).
sutspu	sut·spu	sutra spuda	fast + reply	respond swiftly	$x_{1}$ responds swiftly to stimulus $x_{2}$ with response $x_{3}$; $x3$ is a fast response to $x2$ performed by $x1$
skumi'e	sku·mi'e	cusku minde	express + command	command	$m_1=c_1$ expresses/states an order to $m_2=c_3$ for $m_3$ (event/state) to happen.
mrocticpi	mro·cti·cpi	morsi citka cipni	dead + eat + bird	vulture	$cip_1=cit_1$ is a vulture of species $cip_2$.
vlakemlerpoi	vla·kem·ler·poi	valsi ke lerfu porsi	word + start grouping + character + sequence	spelling	$p_1$ is a string in character set $l_2$ representing word $v_1$ meaning $v_2$ in language $v_3$
rapyda'i	rapy·da'i	rapli darxi	repeat + hit	beat	$d_1$ beats/hits repeatedly $d_2$ using $d_3$ at locus $d_4$, $r_2$ times.
tolsraseldau	tol·sra·sel·dau	to'e sarji se darlu	polar opposite + support + 2⇄1 + argue	con	$d_2=s_2$ is a con/contra-argument (C) against argument $s_2$, by arguer $d_1$.
jelspo	jel·spo	jelca daspo	burn + destroy	burn down	$d_1$ (event) burns down $x_2=j_1=d_2$.
xilta'o	xil·ta'o	xislu tanbo	wheel + board	skateboard	$t_1$=$xi_1$ is a board with wheels/skateboard/longboard/snakeboard [default skateboard], of material/property $t_2$ with wheels [material/property] $xi_3$.
xrixruba	xri·xruba	maxri xruba	wheat + buckwheat	buckwheat	$x_1$ is buckwheat of variety $x_2$.
mambakni	mam·bakni	mamta bakni	mother + bovine	cow	$m_1=b_1$ is a cow [an adult female bovine] of variety/breed $b_2$ that has had calf/calves $m_2$
caicta	cai·cta	carmi catlu	intense + look	stare	$cat_1$ stares at $cat_2$ as received by observer $car_3$.
merfei	mer·fei	merko fepni	American + cent	cent	$f_1$ is worth $f_2=m_1$ US cents.
gusminra	gus·minra	gusni minra	illumine + reflect	bright	$m_1=g_2$ is shiny/gleaming/bright/reflective of light $g_1=m_2$ from source $g_3$
tcegei	tce·gei	mutce gleki	extreme + happy	delighted	$g_1$ is delighted/ecstatic/overjoyed about $g_2$ (event/state).
fe'ucmo	fe'u·cmo	fengu cmoni	angry + moan	growls	$c_1=f_1$ growls/snarls/roars c2 [non-linguistic utterence] in anger at $f_2$ for $f_3$ (action/state/property).
kesli'uci'e	kes·li'u·ci'e	kensa litru ciste	outer space + travel + system	space program	$x_1$ is a space program
norselci'i	nor·sel·ci'i	no'e se cinri	scalar midpoint not + 2⇄1 + interesting	disinterested	$x_1=c_2$ is disinterested in $x_2=c_1$.
zgiske	zgi·ske	zgike saske	music + lore	musicology	$s_1$ is musicology with methodology $s_2$.
spacivla	spa·civla	spati civla	plant + louse	aphid	$x_1$ is an aphid of genus/species $x_2$.
nolba'i	nol·ba'i	nobli banli	noble + great	eminence	$b_1=n_1$ is titled with high aristocratic/noble/elite status in/under culture/society $b_3=n_2$.
jefydeidetri	jefy·dei·detri	jeftu djedi detri	week + full day + date	day of the week	$x_1$ (number) is the date/day notation of the week of event/state $x_2$, in system $x_3$.
mumplini	mum·plini	mu plini	5 + planet	Jupiter	$p_1$ is the fifth closest planet (default is Jupiter if p2 is the Sun) revolving around $p_2$ (default is the Sun), with planetary characteristics $p_3$, orbital parameters $p_4$.
razbau	raz·bau	brazo bangu	Brazilian + language	Brazilan Portuguese	$br_1=ba_1$ is the Brazilian Portuguese language used by $ba_2$ to express/communicate $ba_3$ (si'o/du'u, not quote)
mikybontoknu	miky·bon·toknu	mikri boxna toknu	1E-6 + wave + oven	microwave	$x_1$ is a microwave oven for cooking $x_2$.
selbakfu	sel·bakfu	se bakfu	2⇄1 + bundle	bundle contents	$x_2=b_1$ is a bundle/package/cluster/clump/pack [shape/form] containing $x_1=b_2$, held together by $x_3=b_3$.
dijypanka	dijy·panka	dinju panka	building + park	plaza	$p_1$ is a plaza managed by community/polity/company $p_2$ for purpose $p_3$.
badnygrute	badny·grute	badnyspa grute	banana + fruit	banana	$g_1=b_1$ is a banana/plantain [fruit] of species/breed $g_2=b_2$.
tamdansu	tam·dansu	tarmi dansu	shape + dance	dance	$x_1$ dances to music $x_2$, with choreography/pattern $x_3$
milsnidu	mil·snidu	milti snidu	.001 + second	millisecond	$x_1$ is $x_2$ milliseconds in duration.
befsfeke'a	bef·sfe·ke'a	betfu sefta kevna	abdomen + surface + cavity	belly button	$k_1$ is the navel of $k_2$.
detytcikygau	dety·tciky·gau	detri tcikoni gasnu	date +  + bring about	book	$g_1$ schedules time $t_1$[hours, {minutes}, {seconds}] and date $d_1$[day,{week},{month},year] for event $t_2=d_2$ at location $d_3$.
trofli	tro·fli	jitro fliba	control + fail	fail to control	$f_1=j_1$ fails to control $j_2$ in $j_3$ (activity/event/performance).
kesfange	kes·fange	kensa fange	outer space + alien	alien	$x_1=f_1$ is extraterrestrial/alien, from/associated with celestial body/region $x_2=k_2$
guskli	gus·kli	gusni klina	illumine + clear	transparent	$k_1$ (object/medium) is transparent to light/illumination $k_2=g_1$.
fagjesyspa	fag·jesy·spa	fagri jesni spati	fire + needle + plant	firethorn	$x_1$ is firethorn of species/variety $x_2$.
slemidju	sle·midju	selci midju	cell + center	cell nucleus	$x_1$ is a nucleus of cell $x_2$ [default biological].
djaske	dja·ske	cidja saske	food + lore	food science	$x_1=s_1$ (mass of facts) is food science based on methology $x_2=s_3$.
glanejni	gla·nejni	glare nejni	hot + energy	heat	$n_1$ is the heat of $n_3=g_1$.
facycku	facy·cku	fatci cukta	actual + book	factbook	$x_1$ is a factbook, containing work $x_2$ by author $x_3$ for audience $x_4$ preserved in medium $x_5$
skasmi	ska·smi	skari simsa	color + similar	similar in color	$x_1$ resembles $x_2$ in color $x_3$
narprugastcica	nar·pru·gas·tcica	na purci ganse tcica	bridi negator + past + feel + deceive	jamais vu	$x_1$ (event) causes jamais-vu to $x_2$ (person) using sense $x_3$ under conditions $x_4$
selplijibri	sel·pli·jibri	se pilno jibri	2⇄1 + use + job	employment	$x_1=j_1$ is an employment of / a job held by $x_2=j_2=p_2$ who is employed by $x_3=p_1$ for purpose $x_4=p_3$.
solgu'idicyborprami'i	sol·gu'i·dicy·bor·pra·mi'i	solri gusni dikca bo cupra minji	solar + illumine + electric + short scope link + produce + machine	solar panel	$x_1$ is a solar panel / device for producing electricity from sunlight by process $x_2$ (ka).
velcange	vel·cange	ve cange	4⇄1 + farm	farm produce	$x_4=c_1$ is a farm/ranch at $x_2=c_2$, of rancher $x_3=c_3$ raising/producing $x_1=c_4$.
tervi'a	ter·vi'a	te viska	3⇄1 + see	seeing conditions	Under conditions $x_{1}$, $x_{2}$ is seen by $x_{3}$.
cu'acmi	cu'a·cmi	cuxna cmima	choose + belong to	elector	$cm_1=cu_1$ is a member of electorate $cm_2$, which votes/selects $cu_2$ [choice] from set/sequence of alternatives $cu_3$.
febjbijukpa	feb·jbi·jukpa	febvi jibni jukpa	boil + near + cook	simmer	$x_1=ju_1$ simmers/cooks/prepares food-for-eating $x_2=j_2$ by sitting it in simmering liquid $x_3=ji_1=f_1$ at temperature $x_4=f_2$ and pressure $x_5=f_3$.
kilga'a	kil·ga'a	kinli grana	sharp + cane	assegai	$x_{1}$ spear/lance/assegai made of $x_{2}$.
teipru	tei·pru	temci purci	time + past		$x_1$ is in the past of/earlier than/before $x_2$ in time sequence, separated by an interval of $x_3$
xadmidju	xad·midju	xadni midju	body + center	waist	$x_1=m_1$ is the waist  of  $x_2=m_2$.
norxagji	nor·xagji	no'e xagji	scalar midpoint not + be hungry		$xa_1$ is neither sated from nor hungry for food/fuel $xa_1$.
fegmliba'u	feg·mli·ba'u	fengu milxe bacru	angry + mild + utter	grumble	$m_1=f_1=b_1$ grumbles with sound $b_2$ at $f_2$ because of $f_3$ (action/state/property).
tatyta'u	taty·ta'u	tatru taxfu	breast + garment	bra	$tax_1$ is a bra with purpose $tax_2$.
zdifanza	zdi·fanza	zdile fanza	amusing + annoy	tease	$f_1=z_1$ (event) teases $f_2=z_2$.
cnisku	cni·sku	cinmo cusku	emotion + express	express emotion	$x_1=ci_1=cu_1$ expresses emotion $x_2=ci_2=cu_2$/emotionally expresses $x_2$ for audience $x_3=cu_3$ via expressive medium $x_4=cu_4$.
crigau	cri·gau	cirko gasnu	lose + bring about		$x_1=g_1$ causes $x_2=c_1$ to lose property $x_3=c_2$
cityge'u	city·ge'u	citno gerku	young + bitch	puppy	$g1$ is a young dog/canine/[bitch]/puppy of species/breed $g2$.
ditka'e	dit·ka'e	??? kakne	??? + able	have time	$x_{1}$ = $k_{1}$ is able/can do $x_{2}$ = $k_{2}$ = $d_{2}$ (state/event) under conditions $x_{3}$ = $k_{3}$  (state/event) in time $x_{4}$ = $d_{1}$.
tunri'a	tun·ri'a	tunta rinka	poke + cause	poke	$x_1=r_1$ (nu) physically causes $x_2=t_1$ (object, usually pointed) to poke $x_3=t_2$ (experiencer) under conditions $x_4=r_3$
befkafke	bef·kafke	betfu kafke	abdomen + cough	burp	$k_1=b_2$ burps.
dalpe'odja	dal·pe'o·dja	danlu pendo cidja	animal + friend + food	pet food	$c_1$ is pet food for pet $c_2=d_1=p_1$.
gimrafrimni	gim·raf·rimni	gismu rafsi rimni	root word + affix + rhyme	rhythmic conjugation	$x_1$ is a rhythmic conjugation of word $x_2$, rhyming with word $x_3$ in language $x_4$, with changed final vowel/ending $x_5$.
nonpa'a	non·pa'a	no pacna	0 + wish	wish	$x_1$ wishes for $x_2$ (impossibility or believed impossibility)
nonroi	non·roi	no roi	0 + quantified tense	never	$x_1$ never happens in interval $x_2$. $x_1$ happens zero times.
mi'ecpe	mi'e·cpe	minde cpedu	command + ask	demand	$m_1=c_1$ demands/exacts $c_2=m_3$ of $c_3=m_2$, with manner/form of demand $c_4$.
vaicni	vai·cni	vajni cinmo	important + emotion	care about	$x_1$ (person) cares about $x_2$ (object/event) ; $x_2$ is emotionally important to $x_1$
